,crew,id
908,['Vincente Minnelli'],29376
909,['Ernst Lubitsch'],1859
910,['Billy Wilder'],18299
911,['Vincente Minnelli'],17281
912,['Vincente Minnelli'],64382
913,['Michael Curtiz'],10907
914,['Rouben Mamoulian'],32093
915,['Otto Preminger'],1939
916,['Joseph L. Mankiewicz'],22292
917,['Frank Capra'],3598
918,['Mark Sandrich'],3080
919,['Ernst Lubitsch'],198
920,['Gregory La Cava'],13562
921,['George Stevens'],1712
922,['Elia Kazan'],220
923,['W.S. Van Dyke'],3529
924,['Howard Hawks'],3085
925,['Michael Anderson'],2897
926,['Frank Capra'],1585
927,['Frank Capra'],3083
928,['Howard Hawks'],900
929,['George Stevens'],43795
930,['Victor Sjöström'],85638
931,['William A. Wellman'],50001
932,['John Cromwell'],43905
933,['Archie Mayo'],22688
934,['John Cromwell'],23114
935,['Busby Berkeley'],26378
936,['Henry Koster'],40206
937,['James Edward Grant'],22356
938,['Alfred Hitchcock'],260
939,['Lewis Milestone'],43488
940,['Howard Hawks'],22613
941,['George A. Romero'],10331
942,['John Huston'],488
943,['John Huston'],22733
944,['Richard Brooks'],261
945,['Richard Brooks'],57575
946,['Frank Capra'],32574
947,['John Cromwell'],22657
948,['Victor Schertzinger'],76464
949,['Frank Borzage'],22649
950,['Edwin L. Marin'],176841
951,"[""Thaddeus O'Sullivan""]",125587
952,['Corey Yuen Kwai'],39448
953,['Darrell James Roodt'],52855
954,['Joshua Logan'],39940
955,['Chris Newby'],172868
956,['Richard Schenkman'],85328
957,['Allan Miller'],124632
958,['Carroll Ballard'],11076
959,['Lance Young'],63945
960,['Allison Anders'],58985
961,['Joseph Vilsmaier'],890
962,['Ringo Lam'],10861
963,['Neil Jordan'],1770
964,['Amy Holden Jones'],44465
965,['Matthew Broderick'],2033
966,['Stanley Tucci'],18203
967,['Walter Hill'],9333
968,['Robert M. Young'],47260
969,['F. Gary Gray'],9400
970,['John Herzfeld'],9401
971,['Reb Braddock'],12241
972,['René Gainville'],25739
973,['John Walsh'],161806
974,['Michael Apted'],11306
975,['John Gray'],9625
976,['Robert Lieberman'],10680
977,['James Foley'],6346
978,['Norman Tokar'],18660
979,['Norman Foster'],35115
980,['John Hough'],14821
981,['Robert Stevenson'],14136
982,['Robert Stevenson'],10869
983,['Robert Stevenson'],22660
984,['David Swift'],19186
985,['David Swift'],31102
986,['Duwayne Dunham'],6878
987,['Charles Barton'],15944
988,['Ken Annakin'],18444
989,['Robert Stevenson'],20723
990,['Richard Fleischer'],173
991,['Jon Turteltaub'],864
992,['William Dear'],24795
993,['Clyde Geronimi'],11224
994,['Wolfgang Reitherman'],81310
995,['William Roberts'],15947
996,['Wolfgang Reitherman'],9078
997,['Harold D. Schuster'],29682
998,['Kevin Reynolds'],8367
999,['Robert Stevenson'],433
1000,['Samuel Armstrong'],11360
1001,['Don Chaffey'],11114
1002,['Robert Stevenson'],12335
1003,['Hamilton Luske'],12092
1004,['Ted Berman'],10948
1005,['Matthew Bright'],11229
1006,['Robert Wise'],15121
1007,['John McTiernan'],562
1008,['Brett Leonard'],10163
1009,['Nick Cassavetes'],48862
1010,['Iara Lee'],117036
1011,['Christopher Hampton'],47199
1012,['Mike Leigh'],11159
1013,['Tom Hanks'],9591
1014,['Michael Pressman'],30500
1015,['James Ivory'],41843
1016,['Joseph Bologna'],55058
1017,['Hettie MacDonald'],10938
1018,['Renny Harlin'],11412
1019,['Stephen Hopkins'],10586
1020,['Al Pacino'],42314
1021,['Steve Buscemi'],27845
1022,['Ismail Merchant'],108365
1023,['John McNaughton'],23223
1024,['Spike Lee'],49471
1025,['George P. Cosmatos'],38153
1026,['Michael Winterbottom'],25147
1027,['Woody Allen'],9716
1028,['Leon Ichaso'],43777
1029,['Baz Luhrmann'],454
1030,['Doug Liman'],10218
1031,['Barry Levinson'],819
1032,['Michael Cimino'],38191
1033,['Scott Silver'],56830
1034,['Tad Stones'],11238
1035,['Anthony Asquith'],27256
1036,['Mark Sandrich'],31530
1037,['George Stevens'],66473
1038,['Edward Dmytryk'],28120
1039,['Edward Dmytryk'],1834
1040,['Josef von Sternberg'],26282
1041,['Aaron Kim Johnston'],37218
1042,['Mel Stuart'],252
1043,['Jan Bucquoy'],116356
1044,['Jack Clayton'],16372
1045,['Woody Allen'],11561
1046,['Woody Allen'],11302
1047,['Charles Crichton'],623
1048,['Terry Jones'],583
1049,['Blake Edwards'],12614
1050,['Michael Ritchie'],21711
1051,['Blake Edwards'],11575
1052,['Arthur Penn'],475
1053,['John Sturges'],11331
1054,['Alfred Hitchcock'],521
1055,['Frédéric Mitterrand'],21202
1056,['Emile Ardolino'],88
1057,['Quentin Tarantino'],500
1058,['Oliver Stone'],792
1059,['Ted Kotcheff'],8491
1060,['Paul Verhoeven'],402
1061,['Oliver Stone'],10537
1062,['Neil Jordan'],11386
1063,['James Foley'],9504
1064,['Alan J. Pakula'],15764
1065,['Steven Spielberg'],601
1066,['Sam Henry Kass'],67365
1067,['Edwin L. Marin'],25842
1068,['Tony Scott'],2119
1069,['Tony Scott'],744
1070,['Michael Covert'],136311
1071,['Nicholas Ray'],221
1072,['Elia Kazan'],702
1073,['Greg Spence'],25750
1074,['Hugo Van Lawick'],17642
1075,['Michael Kreihsl'],427043
1076,['Temístocles López'],146341
1077,['Claude Nuridsany'],9305
1078,['Alan Taylor'],37616
1079,['Donald Petrie'],11112
1080,['Abel Ferrara'],21612
1081,['Chris Cullari'],141210
1082,['Benoît Jacquot'],102461
1083,['Jaco Van Dormael'],36998
1084,['Nils Gaup'],200383
1085,['Peter Cohn'],116844
1086,['Miloš Forman'],1630
1087,['Rich Wilkes'],26626
1088,['R. J. Cutler'],124837
1089,['Mark Rydell'],11816
1090,['Blake Edwards'],11843
1091,['Ate de Jong'],10379
1092,['James Cameron'],2756
1093,['John Carpenter'],790
1094,['John Carpenter'],1103
1095,['Joe Dante'],11298
1096,['Claude Berri'],4480
1097,['Claude Berri'],4481
1098,['Gustavo Graef-Marino'],49688
1099,['Howard Zieff'],10765
1100,['Terry Gilliam'],762
1101,['Bruce LaBruce'],44497
1102,['Russ Hexter'],85588
1103,['Sharon Pollack'],278621
1104,['Michael Ray Rhodes'],99479
1105,['Raúl Ruiz'],55049
1106,['Susan W. Dryfoos'],124829
1107,[],79306
1108,"[""John L'Ecuyer""]",356054
1109,['Leon Gast'],10548
1110,['Nick Park'],531
1111,['Jean-Luc Godard'],104931
1112,['Daniel Vigne'],4483
1113,['Jan Švankmajer'],18919
1114,['Anthony Mann'],31556
1115,['Anthony Mann'],26167
1116,['Anthony Mann'],26174
1117,['Vittorio De Sica'],61461
1118,['Jean Delannoy'],117500
1119,['Norman Z. McLeod'],218713
1120,['Elliott Nugent'],217802
1121,['Leo McCarey'],127973
1122,['Volker Schlöndorff'],659
1123,['Peter Medak'],30892
1124,['Martine Dugowson'],86369
1125,['Jean-Luc Godard'],8074
1126,['Nina Menkes'],124676
1127,['Garry Marshall'],38554
1128,['Eric Red'],49763
1129,['Barbara Kopple'],41326
1130,['Phillip Rhee'],36555
1131,['Tim Robbins'],10608
1132,['Giuseppe Tornatore'],11216
1133,['Peter Greenaway'],7452
1134,['Michel Blanc'],64567
1135,['Jean-Pierre Jeunet'],892
1136,['Krzysztof Kieślowski'],1600
1137,['Mike Newell'],26561
1138,['Stanley Kubrick'],975
1139,['Stephen Frears'],18129
1140,['Peter Chelsom'],54405
1141,['Fred Olen Ray'],150823
1142,['Anthony Minghella'],409
1143,['Gabriele Salvatores'],38251
1144,['Jim Sheridan'],10161
1145,['Steven Soderbergh'],1412
1146,['John Sayles'],41768
1147,['Baz Luhrmann'],10409
1148,['Errol Morris'],14285
1149,['Pedro Almodóvar'],2469
1150,['Alek Keshishian'],10174
1151,['Jennie Livingston'],31225
1152,['Miloš Forman'],510
1153,['Lou Adler'],11455
1154,['Irvin Kershner'],1891
1155,['Rob Reiner'],2493
1156,['Steven Spielberg'],85
1157,['Terry Gilliam'],68
1158,['James Cameron'],679
1159,['Sergio Leone'],429
1160,['Bruce Robinson'],13446
1161,['Sidney Lumet'],389
1162,['David Lean'],947
1163,['Stanley Kubrick'],185
1164,['Robert Mulligan'],595
1165,['Francis Ford Coppola'],28
1166,['Sergio Leone'],335
1167,['Richard Marquand'],1892
1168,['Wim Wenders'],144
1169,['Carol Reed'],1092
1170,['Martin Scorsese'],769
1171,['Ridley Scott'],348
1172,['Sam Raimi'],766
1173,['Luc Besson'],175
1174,['Akira Kurosawa'],11645
1175,['John Woo'],10835
1176,['Alfred Hitchcock'],539
1177,['John Landis'],525
1178,['Francis Ford Coppola'],240
1179,['Stanley Kubrick'],600
1180,['Nick Park'],530
1181,['Kenneth Branagh'],10705
1182,['Miloš Forman'],279
1183,['John Ford'],3109
1184,['Sergio Leone'],311
1185,['Martin Scorsese'],1578
1186,['Woody Allen'],703
1187,['Philip Kaufman'],9549
1188,['Andrei Tarkovsky'],1398
1189,['Wolfgang Petersen'],387
1190,['George Roy Hill'],9277
1191,['Hal Ashby'],343
1192,['Hal Hartley'],37291
1193,['Ingmar Bergman'],490
1194,['Bill Forsyth'],11235
1195,['James Cameron'],218
1196,['Peter Jackson'],763
1197,['Edward Zwick'],9665
1198,['Tom Stoppard'],18971
1199,['Woody Allen'],696
1200,['Joel Coen'],379
1201,['Peter Weir'],207
1202,['Mike Nichols'],37247
1203,['Orson Welles'],1480
1204,['Luc Besson'],9322
1205,['David Lean'],826
1206,['Federico Fellini'],422
1207,['Roman Polanski'],829
1208,['Robert Wise'],828
1209,['John Huston'],3090
1210,['Peter Jackson'],9964
1211,['Leo McCarey'],3063
1212,['Savage Steve Holland'],13667
1213,['Stanley Kubrick'],694
1214,['Rob Reiner'],235
1215,['Fritz Lang'],832
1216,['Sam Raimi'],765
1217,['John Sturges'],5925
1218,['Michael Cimino'],11778
1219,['Jean-Jacques Beineix'],4485
1220,['Harold Ramis'],137
1221,['Clint Eastwood'],33
1222,['John Frankenheimer'],982
1223,['Allan Moyle'],8428
1224,['Frank Capra'],212
1225,['Robert Zemeckis'],105
1226,['Jon Avnet'],1633
1227,['Franklin J. Schaffner'],11202
1228,['Jim Jarmusch'],1554
1229,['Katsuhiro Ōtomo'],149
1230,['Russell Mulcahy'],8009
1231,['Stuart Rosenberg'],903
1232,['Jean-Paul Rappeneau'],11673
1233,['Mel Brooks'],3034
1234,['Jim Jarmusch'],339
1235,['Zhang Yimou'],10404
1236,['Charlie Chaplin'],914
1237,['Samuel Armstrong'],756
1238,['Fred Zinnemann'],288
1239,['Howard Hawks'],910
1240,['Michael Lehmann'],2640
1241,['Jeannot Szwarc'],16633
1242,['William Wyler'],665
1243,['Rob Reiner'],11031
1244,['Godfrey Reggio'],11314
1245,['Howard Deutch'],15143
1246,['Steven Spielberg'],89
1247,['Hal Ashby'],10322
1248,['Richard Attenborough'],783
1249,['Philip Kaufman'],10644
1250,['James Ivory'],11257
1251,['Martha Coolidge'],14370
1252,['Alan Parker'],12104
1253,['Roland Joffé'],625
1254,['Lasse Hallström'],8816
1255,['Fred M. Wilcox'],830
1256,['Phil Alden Robinson'],2323
1257,['John Huston'],983
1258,['George Roy Hill'],642
1259,['Wim Wenders'],655
1260,['Wim Wenders'],10341
1261,['Rob Reiner'],639
1262,['Keoni Waxman'],266022
1263,['John G. Young'],168450
1264,['Doug Pray'],30180
1265,['John Murlowski'],31388
1266,['Susan Streitfeld'],41801
1267,['Larry Bishop'],66034
1268,['Jon Sherman'],348138
1269,['Greta Schiller'],96288
1270,['Herb Gardner'],61536
1271,['Carl Prechezer'],18762
1272,[],331367
1273,['David Fincher'],8077
1274,['John Landis'],814
1275,['Tony Randel'],41671
1276,['Richard Fleischer'],27214
1277,['Steve White'],52263
1278,['John Murlowski'],33519
1279,['Damiano Damiani'],16235
1280,['Stuart Rosenberg'],11449
1281,['Tom Bery'],41848
1282,['Paul Morrissey'],25944
1283,['Fred Walton'],24913
1284,['Robert Wise'],49126
1285,['John Schlesinger'],32076
1286,['Alfred Hitchcock'],571
1287,['Irvin S. Yeaworth Jr.'],8851
1288,['Jeffrey Bloom'],37843
1289,['Eric Red'],32146
1290,['Robert Wise'],30346
1291,['Francis Ford Coppola'],6114
1292,['James Whale'],229
1293,['Dan Curtis'],13549
1294,['Bernard Rose'],9529
1295,['Martin Scorsese'],1598
1296,['J. Lee Thompson'],11349
1297,['Brian De Palma'],7340
1298,['Paul Schrader'],6217
1299,['Wes Craven'],377
1300,['F.W. Murnau'],653
1301,['Augusto Caminito'],28198
1302,['Richard Donner'],794
1303,['Bob Rafelson'],31640
1304,['Kevin Spacey'],8744
1305,['Barbra Streisand'],25189
1306,['Lars von Trier'],145
1307,['Ole Bornedal'],2212
1308,['Jonathan Frakes'],199
1309,['Scott Hicks'],7863
1310,['Billy Bob Thornton'],12498
1311,['Brian Levant'],9279
1312,['Michelangelo Antonioni'],53234
1313,['Joe Berlinger'],17204
1314,['Penny Marshall'],21539
1315,['Hans Petter Moland'],85589
1316,['Patrice Leconte'],12709
1317,['Nicholas Hytner'],20539
1318,['Stephen Herek'],11674
1319,['Curzio Malaparte'],199512
1320,['Claire Denis'],64900
1321,['Renny Harlin'],1573
1322,['Robert Wise'],152
1323,['Nicholas Meyer'],174
1324,['William Shatner'],172
1325,['Nicholas Meyer'],154
1326,['Leonard Nimoy'],157
1327,['Leonard Nimoy'],168
1328,['Tim Burton'],364
1329,['Christopher Cain'],11967
1330,['Geoff Murphy'],9086
1331,['Randal Kleiser'],621
1332,['Patricia Birch'],9037
1333,['Dwight H. Little'],10173
1334,['Albert Pyun'],55687
1335,['Daniel J. Sullivan'],168535
1336,['Andrew Davis'],8845
1337,['Joseph H. Lewis'],46681
1338,['Steven Spielberg'],578
1339,['Jeannot Szwarc'],579
1340,['Joe Alves'],17692
1341,['Peter Segal'],17795
1342,['Tim Burton'],75
1343,['Alexander Payne'],13891
1344,['Cameron Crowe'],9390
1345,['Joel Coen'],378
1346,['Barry Levinson'],10896
1347,['Phil Alden Robinson'],2322
1348,['Anjelica Huston'],41240
1349,['Richard Attenborough'],26949
1350,['Jerry Zaks'],9819
1351,['Martin Donovan'],49799
1352,['Rob Reiner'],31908
1353,['Sidney Lumet'],46027
1354,['Mike Judge'],3179
1355,['Claude Chabrol'],1802
1356,['Wes Craven'],4232
1357,['Michael Mann'],9361
1358,['Nora Ephron'],2928
1359,['Robert Harling'],30285
1360,['Kenneth Branagh'],10549
1361,['Terry George'],58102
1362,['Dan Ireland'],18451
1363,['Albert Brooks'],27265
1364,['André Téchiné'],49935
1365,['Alan Parker'],8818
1366,['Jane Campion'],36758
1367,['Nicolas Roeg'],36040
1368,['Murray Lerner'],74239
1369,['Dwight H. Little'],9415
1370,['Ralph Ziman'],55146
1371,['Arthur Penn'],303693
1372,['Fred Schepisi'],12145
1373,['George T. Miller'],42424
1374,['Robert Butler'],34314
1375,['Michael Rymer'],2892
1376,['Stanley Tong'],9404
1377,['Roger Christian'],85242
1378,['Dennis Dugan'],9622
1379,['Thomas Carter'],8860
1380,['François Dupeyron'],197537
1381,['Steven Paul'],66597
1382,['Andrew Birkin'],14832
1383,['Roger Donaldson'],9619
1384,['Peter Baldwin'],40506
1385,['E. Max Frye'],31000
1386,['Jeremiah S. Chechik'],4104
1387,['Steve James'],26306
1388,['Stefan Schwietert'],203829
1389,['Tomás Gutiérrez Alea'],43775
1390,['Bryan Spicer'],14908
1391,['Jan Svěrák'],784
1392,['Vondie Curtis-Hall'],12489
1393,[],168283
1394,['Christopher Guest'],16448
1395,['Sergei Bodrov Jr.'],55936
1396,['Ken Kwapis'],17894
1397,['Richard Linklater'],28059
1398,['Craig Rosenberg'],58911
1399,['R. Paul Miller'],17949
1400,['Andy Tennant'],1968
1401,['Paul Schrader'],61563
1402,['Clint Eastwood'],66
1403,['Bob Spiers'],20735
1404,['Stephen Kessler'],11419
1405,[],333165
1406,['Carl Reiner'],25796
1407,['David Lynch'],638
1408,['John Singleton'],25624
1409,['Mike Newell'],9366
1410,['Merzak Allouache'],60083
1411,['Jeff Pollack'],21915
1412,['Peter Spirer'],90928
1413,['Mark Christopher'],50091
1414,['John Irvin'],18420
1415,['Tamra Davis'],19952
1416,['John Pasquin'],9446
1417,['Mira Nair'],28005
1418,['Betty Thomas'],9403
1419,['Theodore Witcher'],27322
1420,['Phillip Noyce'],10003
1421,['Bille August'],9311
1422,['Stephen Frears'],11844
1423,['David Cronenberg'],884
1424,['Greg Mottola'],49806
1425,['Tom Shadyac'],1624
1426,['Rolf de Heer'],88423
1427,['Gregory Nava'],16052
1428,['Alan J. Pakula'],4477
1429,['Mark Dindal'],24662
1430,['Robert Townsend'],18423
1431,['Emma-Kate Croghan'],76996
1432,['Shuki Levy'],6499
1433,['Bernard Rose'],50512
1434,['Tsui Hark'],9405
1435,"[""Pat O'Connor""]",12723
1436,['Luis Llosa'],9360
1437,['George Armitage'],9434
1438,['Leslie Greif'],118991
1439,['Lynne Stopkewich'],21626
1440,['Tom Schulman'],13982
1441,['Angela Pope'],93946
1442,['Bruce Beresford'],77223
1443,['Jack Green'],31465
1444,['Alex Sichel'],12793
1445,['Seth Zvi Rosenfeld'],102878
1446,['Nana Dzhordzhadze'],105763
1447,['David Mirkin'],9611
1448,['Chen Kaige'],47694
1449,['Mick Jackson'],10357
1450,['Peter Duncan'],9977
1451,['Jay Roach'],816
1452,['Jonathan Mostow'],2163
1453,['Gregor Nicholas'],124680
1454,['Daniel Taplitz'],16399
1455,['Mo Ogrodnik'],124843
1456,['Kiefer Sutherland'],31017
1457,['L.A. Puopolo'],24645
1458,['Ronny Yu'],49478
1459,['Ivan Reitman'],12499
1460,['Luc Besson'],18
1461,[],68545
1462,['Gregg Araki'],1811
1463,['Kevin Bacon'],109614
1464,['Rusty Cundieff'],60082
1465,['Agnès Varda'],53023
1466,['Joe Mantello'],64802
1467,['Masayuki Suo'],11239
1468,['Dee McLachlan'],50850
1469,['Kevin Allen'],15321
1470,['Griffin Dunne'],2058
1471,['Mark Herman'],9450
1472,['David Hare'],125021
1473,['Steven Spielberg'],330
1474,['Jacques Doillon'],38523
1475,['Steven Soderbergh'],16375
1476,['Dale Rosenbloom'],33660
1477,['Emilio Estevez'],59232
1478,['Clare Peploe'],45671
1479,['Jonathan Lynn'],17770
1480,['Caroline Thompson'],15170
1481,['Simon West'],1701
1482,['Julia Dyer'],201445
1483,['Peter Greenaway'],26422
1484,['Laetitia Masson'],124642
1485,['Jan de Bont'],1639
1486,['Robert Patton-Spruill'],49235
1487,['Adrienne Shelly'],106129
1488,[],291634
1489,['Dana Lustig'],107743
1490,['Joel Schumacher'],415
1491,[],47686
1492,['Paul Weiland'],65889
1493,['Jim Wilson'],11103
1494,['Ron Clements'],11970
1495,['Stephen T. Kay'],34941
1496,['Yvonne Rainer'],407992
1497,['P.J. Hogan'],8874
1498,['Shinya Tsukamoto'],17991
1499,['Cédric Klapisch'],11956
1500,['Jean-Luc Godard'],266
1501,['John Woo'],754
1502,['Eric Schaeffer'],37567
1503,['Mohsen Makhmalbaf'],43771
1504,['Tony Gatlif'],124834
1505,['Scott Michell'],249358
1506,['Jean-Luc Godard'],111367
1507,['Barry Sonnenfeld'],607
1508,['Martha Coolidge'],18080
1509,['William Dear'],38225
1510,['Michael Ritchie'],17834
1511,['Robert Zemeckis'],686
1512,['Shirley Barrett'],65046
1513,['Ridley Scott'],4421
1514,['John Milius'],9387
1515,['Sam Weisman'],10603
1516,['James Mangold'],2142
1517,['Paul W.S. Anderson'],8413
1518,['Mark A.Z. Dippé'],10336
1519,['Charles Martin Smith'],20737
1520,['Glenn Gordon Caron'],9413
1521,['Neil LaBute'],14585
1522,['Sam Pillsbury'],18519
1523,['Mike Leigh'],49462
1524,['Richard Donner'],8834
1525,['Barbet Schroeder'],9458
1526,['Kenneth Johnson'],8854
1527,['Nick Cassavetes'],38295
1528,['Bill Duke'],22073
1529,['Andy Cadiff'],37244
1530,['Guillermo del Toro'],4961
1531,['Brett Ratner'],9416
1532,['Marco Brambilla'],26180
1533,['John Nicolella'],17832
1534,['Wolfgang Petersen'],9772
1535,['Kevin Reynolds'],6072
1536,['John McTiernan'],1669
1537,['Gus Van Sant'],468
1538,['Tony Vitale'],32519
1539,['Miguel Arteta'],108401
1540,['Frank Oz'],10806
1541,['Lee Tamahori'],9433
1542,['Mimi Leder'],6623
1543,['Curtis Hanson'],2118
1544,['Jean-Jacques Annaud'],978
1545,['Gary Fleder'],9437
1546,"['George Tillman, Jr.']",29461
1547,['Matthew Harrison'],56651
1548,['Robert Kurtzman'],10351
1549,['Jocelyn Moorhouse'],66588
1550,['David Fincher'],2649
1551,['Félix Enríquez Alcalá'],14289
1552,['Oliver Stone'],10155
1553,['John Patrick Kelley'],75250
1554,['Mark Joffe'],20457
1555,['Christian Duguay'],18355
1556,['Keith Samples'],33657
1557,['Victor Nunez'],55306
1558,['Ang Lee'],68924
1559,['Gavin Wilding'],36434
1560,['Kevin Smith'],2255
1561,['Lionel C. Martin'],28353
1562,['Peter Cattaneo'],9427
1563,['Nancy Meckler'],172545
1564,['John Madden'],17589
1565,['Jim Gillespie'],3597
1566,['Taylor Hackford'],1813
1567,['Stuart Gillard'],36797
1568,['Andy Wilson'],12628
1569,['Mark Waters'],33344
1570,['Errol Morris'],25099
1571,['Agnieszka Holland'],45019
1572,['Guy Ferland'],63437
1573,['Jim Jarmusch'],62422
1574,['Andrew Niccol'],782
1575,['Charles Sturridge'],29911
1576,['Joe Chappelle'],9827
1577,['Beeban Kidron'],1959
1578,"[""John O'Hagan""]",251481
1579,['Danny Boyle'],8067
1580,['Morgan J. Freeman'],125052
1581,['Kasi Lemmons'],45153
1582,['Jeb Stuart'],10871
1583,['Jim Kouf'],14398
1584,['Ivan Reitman'],10890
1585,['Claire Denis'],99002
1586,['Mel Smith'],1281
1587,['Robert Downey Sr.'],32332
1588,['Costa-Gavras'],9770
1589,['Mike Figgis'],12616
1590,['Sally Potter'],34838
1591,['Michael Winterbottom'],14905
1592,['Josh Pate'],14583
1593,['Francis Ford Coppola'],11975
1594,['Paul Thomas Anderson'],4995
1595,['Peter Weir'],9281
1596,['John Badham'],45928
1597,['Paul Verhoeven'],563
1598,['Sidney Lumet'],61337
