crew,title,release_date,return,budget,revenue
['ray müller'],"The Wonderful, Horrible Life of Leni Riefenstahl",1993-09-11,inf,0.0,449707.0
['roger allers'],The Lion King,1994-06-23,17.516483911111113,45000000.0,788241776.0
['bernardo bertolucci'],Little Buddha,1993-12-01,0.1388039714285714,35000000.0,4858139.0
['wes craven'],New Nightmare,1994-10-13,1.2921557857142858,14000000.0,18090181.0
['chuck russell'],The Mask,1994-07-29,15.286235086956522,23000000.0,351583407.0
['richard donner'],Maverick,1994-05-20,0.0,0.0,0.0
['alan rudolph'],Mrs. Parker and the Vicious Circle,1994-09-07,0.0,0.0,0.0
['peter segal'],The Naked Gun 33⅓: The Final Insult,1994-03-18,1.7044199333333334,30000000.0,51132598.0
['ron howard'],The Paper,1994-03-18,0.0,6000000.0,0.0
['ben stiller'],Reality Bites,1994-02-18,1.7460739130434784,11500000.0,20079850.0
['john dahl'],Red Rock West,1993-07-08,0.25,8000000.0,2000000.0
['donald petrie'],Ri¢hie Ri¢h,1994-12-19,0.0,40000000.0,0.0
['robert allan ackerman'],Safe Passage,1994-12-01,0.0,0.0,0.0
['curtis hanson'],The River Wild,1994-09-30,0.0,45000000.0,0.0
['jan de bont'],Speed,1994-06-09,11.681604833333331,30000000.0,350448145.0
['ron underwood'],Speechless,1994-12-16,0.0,0.0,0.0
['peter hyams'],Timecop,1994-09-15,3.764688185185185,27000000.0,101646581.0
['james cameron'],True Lies,1994-07-14,3.2946296608695653,115000000.0,378882411.0
['luis mandoki'],When a Man Loves a Woman,1994-04-29,inf,0.0,50021959.0
['mike nichols'],Wolf,1994-06-17,0.0,0.0,0.0
['lawrence kasdan'],Wyatt Earp,1994-06-24,0.3976507936507936,63000000.0,25052000.0
['damian harris'],Bad Company,1995-01-20,0.0,0.0,0.0
['suri krishnamma'],A Man of No Importance,1994-12-22,inf,0.0,953.0
['jefery levy'],S.F.W.,1994-09-15,0.0,0.0,0.0
['keenen ivory wayans'],A Low Down Dirty Shame,1994-11-23,2.9392418,10000000.0,29392418.0
['robert lee king'],"Boys Life: Three Stories of Love, Lust, and Liberation",1994-09-30,0.0,0.0,0.0
['yves angelo'],Colonel Chabert,1994-01-01,0.0,0.0,0.0
['russ meyer'],"Faster, Pussycat! Kill! Kill!",1965-08-06,0.0,45000.0,0.0
['doug mchenry'],Jason's Lyric,1994-09-28,2.9787887142857143,7000000.0,20851521.0
['dave borthwick'],The Secret Adventures of Tom Thumb,1993-12-10,0.0,0.0,0.0
['steven e. de souza'],Street Fighter,1994-12-22,2.8406720285714284,35000000.0,99423521.0
['wallace wolodarsky'],Coldblooded,1995-09-15,0.0,0.0,0.0
['michael a. nickles'],Desert Winds,1997-12-31,0.0,0.0,0.0
['paul warner'],Fall Time,1995-05-13,0.0,0.0,0.0
['vincent robert'],The Fear,1995-01-20,0.0,0.0,0.0
['theodore thomas'],Frank and Ollie,1995-10-20,0.0,0.0,0.0
['lucas platt'],Girl in the Cadillac,1995-10-24,0.0,0.0,0.0
['ross kagan marks'],Homage,1995-05-03,0.0,0.0,0.0
['paul williams'],Mirage,1995-11-21,0.0,0.0,0.0
['robert wuhl'],Open Season,1996-05-03,0.0,0.0,0.0
['roberto sneider'],Dos Crímenes,1995-05-26,0.0,0.0,0.0
['jack baxter'],Brother Minister: The Assassination of Malcolm X,1995-03-01,0.0,0.0,0.0
['andrew morahan'],Highlander: The Final Dimension,1994-11-29,1.4153846153846157,26000000.0,36800000.0
['michael corrente'],Federal Hill,1995-02-24,0.0,0.0,0.0
['john carpenter'],In the Mouth of Madness,1994-12-12,1.118325,8000000.0,8946600.0
['john g. avildsen'],8 Seconds,1994-02-25,0.0,0.0,0.0
['jeff pollack'],Above the Rim,1994-03-23,0.0,0.0,0.0
['barry sonnenfeld'],Addams Family Values,1993-11-19,inf,0.0,48919043.0
['thomas schlamme'],Martin Lawrence: You So Crazy,1994-04-27,0.0,0.0,0.0
['martin scorsese'],The Age of Innocence,1993-09-17,0.948689411764706,34000000.0,32255440.0
['michael lehmann'],Airheads,1994-08-05,0.0,0.0,0.0
['paul michael glaser'],The Air Up There,1994-01-07,1.2301814988290398,17080000.0,21011500.0
['john badham'],Another Stakeout,1993-07-22,0.0,0.0,0.0
['jonathan kaplan'],Bad Girls,1994-04-22,inf,0.0,15240435.0
['whit stillman'],Barcelona,1994-07-29,0.0,3200000.0,0.0
['bill forsyth'],Being Human,1994-05-06,0.0,40000000.0,0.0
['penelope spheeris'],The Beverly Hillbillies,1993-10-15,0.0,0.0,0.0
['john landis'],Beverly Hills Cop III,1994-05-24,2.38417978,50000000.0,119208989.0
['caroline thompson'],Black Beauty,1994-07-29,0.0,0.0,0.0
['michael apted'],Blink,1994-01-26,inf,0.0,16668552.0
['stephen hopkins'],Blown Away,1994-07-01,inf,0.0,30156002.0
['william friedkin'],Blue Chips,1994-02-18,0.0,0.0,0.0
['tony richardson'],Blue Sky,1994-09-16,0.0,0.0,0.0
['abel ferrara'],Body Snatchers,1993-06-09,0.0329898461538461,13000000.0,428868.0
['jennifer chambers lynch'],Boxing Helena,1993-06-18,inf,0.0,1796389.0
['robert de niro'],A Bronx Tale,1993-09-14,0.7858135454545454,22000000.0,17287898.0
['adam resnick'],Cabin Boy,1994-01-07,inf,0.0,3662459.0
['john whitesell'],Calendar Girl,1993-09-03,0.1977034615384615,13000000.0,2570145.0
['brian de palma'],Carlito's Way,1993-11-10,1.2172004,30000000.0,36516012.0
['paul weiland'],City Slickers II: The Legend of Curly's Gold,1994-06-10,0.0,0.0,0.0
['mick jackson'],Clean Slate,1994-05-06,inf,0.0,7355425.0
['renny harlin'],Cliffhanger,1993-05-28,3.642860157142857,70000000.0,255000211.0
['steve barron'],Coneheads,1993-07-23,0.0,0.0,0.0
['richard rush'],Color of Night,1994-08-19,0.49315125,40000000.0,19726050.0
['michael ritchie'],Cops & Robbersons,1994-04-15,0.0,0.0,0.0
['gregg champion'],The Cowboy Way,1994-06-03,0.0,0.0,0.0
['abel ferrara'],Dangerous Game,1993-11-19,0.0,0.0,0.0
['ivan reitman'],Dave,1993-05-07,inf,0.0,63000000.0
['richard linklater'],Dazed and Confused,1993-09-24,1.1584114492753623,6900000.0,7993039.0
['marco brambilla'],Demolition Man,1993-10-08,2.7904520701754385,57000000.0,159055768.0
['bruce brown'],The Endless Summer 2,1994-06-03,0.0,0.0,0.0
['gus van sant'],Even Cowgirls Get the Blues,1994-05-13,0.0,8000000.0,0.0
['carl reiner'],Fatal Instinct,1993-10-29,0.0,0.0,0.0
['chen kaige'],Farewell My Concubine,1993-09-16,0.0,0.0,0.0
['donald petrie'],The Favor,1994-04-29,0.0,0.0,0.0
['peter weir'],Fearless,1993-10-15,0.0,0.0,0.0
['rusty cundieff'],Fear of a Black Hat,1994-10-28,0.0,0.0,0.0
['alek keshishian'],With Honors,1994-04-29,0.0,0.0,0.0
['steve kloves'],Flesh and Bone,1993-11-05,inf,0.0,9488998.0
['john irvin'],Widows' Peak,1994-05-13,0.0,0.0,0.0
['barry sonnenfeld'],For Love or Money,1993-10-01,0.3715423333333333,30000000.0,11146270.0
['sydney pollack'],The Firm,1993-06-30,6.434484928571429,42000000.0,270248367.0
['simon wincer'],Free Willy,1993-07-16,7.68493125,20000000.0,153698625.0
['boaz yakin'],Fresh,1994-08-24,0.0,0.0,0.0
['andrew davis'],The Fugitive,1993-08-06,8.38354,44000000.0,368875760.0
['walter hill'],Geronimo: An American Legend,1993-12-10,0.5324462857142858,35000000.0,18635620.0
['roger donaldson'],The Getaway,1994-02-11,inf,0.0,30.0
['howard deutch'],Getting Even with Dad,1994-06-17,0.0,30000000.0,0.0
['rose troche'],Go Fish,1994-06-10,0.0,0.0,0.0
['bruce beresford'],A Good Man in Africa,1994-07-14,0.0,0.0,0.0
['sidney lumet'],Guilty as Sin,1993-06-04,inf,0.0,22886222.0
['john woo'],Hard Target,1993-08-20,4.121648722222222,18000000.0,74189677.0
['oliver stone'],Heaven & Earth,1993-12-24,0.0,33000000.0,0.0
['jim abrahams'],Hot Shots! Part Deux,1993-05-21,5.350113,25000000.0,133752825.0
['julianna lavin'],Live Nude Girls,1995-12-08,0.0,0.0,0.0
['christopher monger'],The Englishman Who Went Up a Hill But Came Down a Mountain,1995-05-12,0.0,0.0,0.0
['bille august'],The House of the Spirits,1993-10-19,0.0,25000000.0,0.0
['eric meza'],House Party 3,1994-01-01,0.0,0.0,0.0
['joel coen'],The Hudsucker Proxy,1994-03-11,0.0,30000000.0,0.0
['james l. brooks'],I'll Do Anything,1994-02-04,0.0,40000000.0,0.0
"['daniel petrie, jr.']",In the Army Now,1994-08-12,inf,0.0,28881266.0
['wolfgang petersen'],In the Line of Fire,1993-07-08,4.4249292,40000000.0,176997168.0
['jim sheridan'],In the Name of the Father,1993-12-12,5.0612970769230765,13000000.0,65796862.0
['matty rich'],The Inkwell,1994-04-22,inf,0.0,8880705.0
['brian gibson'],What's Love Got to Do with It,1993-06-09,0.0,0.0,0.0
['barry levinson'],Jimmy Hollywood,1994-03-30,0.0,30000000.0,0.0
['stephen hopkins'],Judgment Night,1993-10-15,inf,0.0,12136938.0
['steven spielberg'],Jurassic Park,1993-06-11,14.604761904761904,63000000.0,920100000.0
['dominic sena'],Kalifornia,1993-09-01,0.2661367777777778,9000000.0,2395231.0
['roger avary'],Killing Zoe,1993-10-01,0.2793073333333333,1500000.0,418961.0
['steven soderbergh'],King of the Hill,1993-08-20,0.0,0.0,0.0
['daniel petrie'],Lassie,1994-07-22,0.0,0.0,0.0
['john mctiernan'],Last Action Hero,1993-06-18,1.6152763411764706,85000000.0,137298489.0
['james lapine'],Life With Mikey,1993-06-04,0.0,0.0,0.0
['simon wincer'],Lightning Jack,1994-03-11,0.0,0.0,0.0
['david cronenberg'],M. Butterfly,1993-09-09,inf,0.0,1499795.0
['richard benjamin'],Made in America,1993-05-27,0.0,22000000.0,0.0
['harold becker'],Malice,1993-09-29,inf,0.0,46405336.0
['mel gibson'],The Man without a Face,1993-08-25,inf,0.0,24760338.0
['woody allen'],Manhattan Murder Mystery,1993-08-18,0.8359694814814815,13500000.0,11285588.0
['albert hughes'],Menace II Society,1993-05-26,7.9714285714285715,3500000.0,27900000.0
['stuart baird'],Executive Decision,1996-03-15,2.217622109090909,55000000.0,121969216.0
['nagisa ōshima'],In the Realm of the Senses,1976-05-15,0.0,0.0,0.0
['tom noonan'],What Happened Was...,1994-09-09,0.0,0.0,0.0
['kenneth branagh'],Much Ado About Nothing,1993-05-07,0.0,8000000.0,0.0
['mike figgis'],Mr. Jones,1993-10-08,0.0,0.0,0.0
['anthony minghella'],Mr. Wonderful,1993-10-15,0.0,0.0,0.0
['chris columbus'],Mrs. Doubtfire,1993-11-24,17.6514478,25000000.0,441286195.0
['mike leigh'],Naked,1993-09-14,0.0,0.0,0.0
['christopher cain'],The Next Karate Kid,1994-07-18,1.3189153333333334,12000000.0,15826984.0
['michael tolkin'],The New Age,1994-09-16,0.0,0.0,0.0
['martin campbell'],No Escape,1994-04-29,0.767,20000000.0,15340000.0
['rob reiner'],North,1994-07-22,0.0,40000000.0,0.0
['sally potter'],Orlando,1992-09-01,0.0,4000000.0,0.0
['clint eastwood'],A Perfect World,1993-11-24,4.504366633333333,30000000.0,135130999.0
['jonathan demme'],Philadelphia,1993-12-22,7.949170769230769,26000000.0,206678440.0
['jane campion'],The Piano,1993-05-19,16.67142857142857,7000000.0,116700000.0
['john singleton'],Poetic Justice,1993-07-23,1.9654132857142856,14000000.0,27515786.0
['david s. ward'],The Program,1993-09-24,inf,0.0,23042200.0
['stuart orme'],The Puppet Masters,1994-10-21,inf,0.0,8638072.0
['mel smith'],Radioland Murders,1994-10-21,0.0,0.0,0.0
['ted demme'],The Ref,1994-03-09,1.0399266363636364,11000000.0,11439193.0
['james ivory'],The Remains of the Day,1993-11-05,2.0206879130434783,11500000.0,23237911.0
['penny marshall'],Renaissance Man,1994-06-03,0.6083081,40000000.0,24332324.0
['philip kaufman'],Rising Sun,1993-07-30,inf,0.0,107198790.0
['alan parker'],The Road to Wellville,1994-10-28,0.0,0.0,0.0
['fred dekker'],RoboCop 3,1993-04-17,0.4861913636363636,22000000.0,10696210.0
['mel brooks'],Robin Hood: Men in Tights,1993-07-28,1.78698775,20000000.0,35739755.0
['peter medak'],Romeo Is Bleeding,1993-09-13,0.2848334782608696,11500000.0,3275585.0
['geoffrey wright'],Romper Stomper,1992-03-05,0.0,0.0,0.0
['victor nunez'],Ruby in Paradise,1993-10-08,1.25179625,800000.0,1001437.0
['david anspaugh'],Rudy,1993-09-17,1.8958635833333333,12000000.0,22750363.0
['tim hunter'],The Saint of Fort Washington,1993-11-03,0.0,0.0,0.0
['cyril collard'],Savage Nights,1992-08-19,0.0,0.0,0.0
['steven spielberg'],Schindler's List,1993-11-29,14.607525772727271,22000000.0,321365567.0
['michael ritchie'],The Scout,1994-09-30,0.0,0.0,0.0
['steven zaillian'],Searching for Bobby Fischer,1993-08-13,inf,0.0,7266383.0
['chris menges'],Second Best,1994-09-30,0.0,0.0,0.0
['agnieszka holland'],The Secret Garden,1993-08-13,0.0,0.0,0.0
['john waters'],Serial Mom,1994-04-13,0.6015913846153846,13000000.0,7820688.0
['russell mulcahy'],The Shadow,1994-07-01,1.9225374,25000000.0,48063435.0
['richard attenborough'],Shadowlands,1993-12-25,0.0,22000000.0,0.0
['robert altman'],Short Cuts,1993-09-05,inf,0.0,6110979.0
['gillies mackinnon'],A Simple Twist of Fate,1994-09-02,0.0,0.0,0.0
['john duigan'],Sirens,1993-10-01,inf,0.0,7770731.0
['fred schepisi'],Six Degrees of Separation,1993-12-08,0.0,0.0,0.0
['nora ephron'],Sleepless in Seattle,1993-06-24,10.847613523809525,21000000.0,227799884.0
['phillip noyce'],Sliver,1993-05-21,2.9075,40000000.0,116300000.0
['ridley scott'],Blade Runner,1982-06-25,1.1835577857142856,28000000.0,33139618.0
['steve rash'],Son in Law,1993-07-02,inf,0.0,36448200.0
['thomas schlamme'],So I Married an Axe Murderer,1993-07-30,0.57927415,20000000.0,11585483.0
['rowdy herrington'],Striking Distance,1993-09-17,0.0,30.0,0.0
['arthur joffé'],Harem,1985-11-20,0.0,0.0,0.0
['annabel jankel'],Super Mario Bros.,1993-05-28,0.4357388541666667,48000000.0,20915465.0
['ernest r. dickerson'],Surviving the Game,1994-04-15,1.039190945945946,7400000.0,7690013.0
['deran sarafian'],Terminal Velocity,1994-09-23,0.329578,50000000.0,16478900.0
['françois girard'],Thirty Two Short Films About Glenn Gould,1993-11-26,0.0,0.0,0.0
['andrew fleming'],Threesome,1994-04-08,0.0,0.0,0.0
['henry selick'],The Nightmare Before Christmas,1993-10-09,4.201911611111111,18000000.0,75634409.0
['stephen herek'],The Three Musketeers,1993-11-11,1.7966281666666666,30000000.0,53898845.0
['george p. cosmatos'],Tombstone,1993-12-25,2.2602026,25000000.0,56505065.0
['heywood gould'],Trial by Jury,1994-09-09,0.0,0.0,0.0
['tony scott'],True Romance,1993-09-09,0.98252408,12500000.0,12281551.0
['d.a. pennebaker'],The War Room,1993-12-05,0.0,0.0,0.0
['joe johnston'],The Pagemaster,1994-11-23,0.5063217777777778,27000000.0,13670688.0
['jerry ciccoritti'],"Paris, France",1994-02-04,0.0,0.0,0.0
['jennifer warren'],"The Beans of Egypt, Maine",1994-01-01,0.0,0.0,0.0
['mark malone'],Killer,1994-09-14,0.0,0.0,0.0
['todd solondz'],Welcome to the Dollhouse,1995-05-24,0.0,0.0,0.0
['claude berri'],Germinal,1993-09-29,0.0,0.0,0.0
['dennis hopper'],Chasers,1994-04-22,inf,0.0,1596687.0
['guillermo del toro'],Cronos,1993-09-12,0.0,0.0,0.0
['daniel algrant'],Naked in New York,1993-11-10,0.0,0.0,0.0
['pedro almodóvar'],Kika,1993-10-28,0.0,0.0,0.0
['gurinder chadha'],Bhaji on the Beach,1994-01-21,0.0,0.0,0.0
['andrew scheinman'],Little Big League,1994-06-29,0.0,0.0,0.0
['åke sandgren'],The Slingshot,1993-09-24,0.0,0.0,0.0
['richard loncraine'],Wide Eyed and Legless,1993-09-05,0.0,0.0,0.0
['eva sereny'],Foreign Student,1994-07-29,0.0,0.0,0.0
['lina wertmüller'],"Ciao, Professore!",1992-10-01,0.0,0.0,0.0
['david o. russell'],Spanking the Monkey,1994-01-15,0.0,200000.0,0.0
['penelope spheeris'],The Little Rascals,1994-08-05,inf,0.0,67308282.0
['rémy duchemin'],À la mode,1993-09-10,0.0,0.0,0.0
['george t. miller'],Andre,1994-08-17,0.0,0.0,0.0
['ricky tognazzi'],The Escort,1993-01-01,0.0,0.0,0.0
['michael austin'],Princess Caraboo,1994-09-16,inf,0.0,3021629.0
['rob epstein'],The Celluloid Closet,1996-01-30,0.0,0.0,0.0
['mathieu kassovitz'],Café au Lait,1993-01-01,0.0,0.0,0.0
['nanni moretti'],Dear Diary,1993-10-12,0.0,0.0,0.0
['maría luisa bemberg'],I Don't Want to Talk About It,1993-05-20,0.0,0.0,0.0
['betty thomas'],The Brady Bunch Movie,1995-02-16,0.0,0.0,0.0
['chris columbus'],Home Alone,1990-11-09,26.482481944444444,18000000.0,476684675.0
['jerry zucker'],Ghost,1990-07-12,22.954545454545453,22000000.0,505000000.0
['ron clements'],Aladdin,1992-11-25,18.001793535714285,28000000.0,504050219.0
['james cameron'],Terminator 2: Judgment Day,1991-07-01,5.2,100000000.0,520000000.0
['kevin costner'],Dances with Wolves,1990-11-09,19.28222036363636,22000000.0,424208848.0
['steve cohen'],Tough and Deadly,1995-02-14,0.0,0.0,0.0
['tim burton'],Batman,1989-06-23,11.7528264,35000000.0,411348924.0
['jonathan demme'],The Silence of the Lambs,1991-02-01,14.354890631578948,19000000.0,272742922.0
['david hand'],Snow White and the Seven Dwarfs,1937-12-20,124.24256142239136,1488423.0,184925486.0
['gary trousdale'],Beauty and the Beast,1991-11-13,15.09402212,25000000.0,377350553.0
['hamilton luske'],Pinocchio,1940-02-23,32.42307692307692,2600000.0,84300000.0
['garry marshall'],Pretty Woman,1990-03-23,33.07142857142857,14000000.0,463000000.0
['yuri mamin'],Window to Paris,1993-12-01,0.0,0.0,0.0
['sam peckinpah'],The Wild Bunch,1969-06-17,0.1022793244232503,6244087.0,638641.0
['c.m. talkington'],Love and a .45,1994-11-23,0.0,0.0,0.0
['huang jianxin'],The Wooden Man's Bride,1994-02-05,0.0,0.0,0.0
['jean bach'],A Great Day in Harlem,1994-09-27,0.0,0.0,0.0
['sam weisman'],Bye Bye Love,1995-03-16,0.0,0.0,0.0
['michael hoffman'],One Fine Day,1996-12-20,inf,0.0,97529550.0
['bill condon'],Candyman: Farewell to the Flesh,1995-03-17,inf,0.0,13940383.0
['stephen poliakoff'],Century,1993-12-31,0.0,0.0,0.0
['joel coen'],Fargo,1996-04-05,8.65885357142857,7000000.0,60611975.0
['david r. ellis'],Homeward Bound II: Lost in San Francisco,1996-03-08,inf,0.0,32709423.0
['gerald potterton'],Heavy Metal,1981-08-07,0.0,9300000.0,0.0
['kevin yagher'],Hellraiser: Bloodline,1996-03-08,4.16875,4000000.0,16675000.0
['matt reeves'],The Pallbearer,1996-05-03,0.0,8000000.0,0.0
['franco zeffirelli'],Jane Eyre,1996-02-09,0.0,0.0,0.0
['anna campion'],Loaded,1996-04-12,0.0,500000.0,0.0
['franco brusati'],Bread and Chocolate,1974-05-05,0.0,0.0,0.0
['wolfgang reitherman'],The Aristocats,1970-12-23,13.91881425,4000000.0,55675257.0
['pedro almodóvar'],The Flower of My Secret,1995-09-22,0.0,0.0,0.0
['fernando trueba'],Two Much,1996-02-14,0.0,0.0,0.0
['bill couturié'],Ed,1996-03-15,0.0,0.0,0.0
['werner herzog'],Scream of Stone,1991-01-01,0.0,0.0,0.0
['andré téchiné'],My Favorite Season,1993-05-14,0.0,0.0,0.0
[],A Modern Affair,1996-09-06,0.0,0.0,0.0
['mika kaurismäki'],Condition Red,1995-12-08,0.0,0.0,0.0
['férid boughedir'],Halfaouine: Boy of the Terraces,1990-01-01,0.0,0.0,0.0
['martin lawrence'],A Thin Line Between Love and Hate,1996-04-04,0.0,0.0,0.0
['stacy title'],The Last Supper,1995-09-08,inf,0.0,442965.0
['gregory hoblit'],Primal Fear,1996-04-03,3.420539433333333,30000000.0,102616183.0
['clément virgo'],Rude,1995-09-08,0.0,0.0,0.0
['bruno barreto'],Carried Away,1996-01-26,0.0,0.0,0.0
['paul sabella'],All Dogs Go to Heaven 2,1996-03-29,inf,0.0,8620678.0
['ken loach'],Land and Freedom,1995-01-01,0.0,0.0,0.0
['hal salwen'],Denise Calls Up,1995-05-17,0.0,0.0,0.0
['jonathan r. betuel'],Theodore Rex,1995-12-14,0.0,33500000.0,0.0
['richard pearce'],A Family Thing,1996-03-29,0.0,0.0,0.0
['todd verow'],Frisk,1996-03-22,0.0,0.0,0.0
['jonathan lynn'],Sgt. Bilko,1996-03-29,0.0,0.0,0.0
['tim sullivan'],Jack & Sarah,1995-06-02,inf,0.0,218626.0
['spike lee'],Girl 6,1996-03-22,0.4116615833333333,12000000.0,4939939.0
['jeremiah s. chechik'],Diabolique,1996-03-22,0.0,0.0,0.0
['hervé palud'],"Little Indian, Big City",1994-12-14,0.0,0.0,0.0
['martin enlen'],Roula,1995-09-11,0.0,0.0,0.0
['carlo rola'],Peanuts – Die Bank zahlt alles,1996-03-21,0.0,0.0,0.0
[],Happy Weekend,1996-03-14,inf,0.0,65335.0
['claude sautet'],Nelly and Monsieur Arnaud,1996-04-12,0.0,0.0,0.0
['edward zwick'],Courage Under Fire,1996-07-04,2.1926264782608698,46000000.0,100860818.0
['brian de palma'],Mission: Impossible,1996-05-22,5.7212044875,80000000.0,457696359.0
['friðrik þór friðriksson'],Cold Fever,1995-02-10,0.0,0.0,0.0
['pen densham'],Moll Flanders,1996-06-14,0.0,0.0,0.0
['sönke wortmann'],The Superwife,1996-03-06,0.0,0.0,0.0
['park chul-soo'],"301, 302",1995-04-22,0.0,0.0,0.0
['rob cohen'],DragonHeart,1996-05-31,2.022234649122807,57000000.0,115267375.0
['joseph vilsmaier'],Und keiner weint mir nach,1996-02-29,0.0,0.0,0.0
['michael verhoeven'],My Mother's Courage,1995-09-12,0.0,0.0,0.0
['steve rash'],Eddie,1996-05-31,0.0,0.0,0.0
['gray hofmeyr'],Yankee Zulu,1993-12-01,0.0,0.0,0.0
['richard wherrett'],Billy's Holiday,1995-07-26,0.0,0.0,0.0
['rené clément'],Purple Noon,1960-03-10,0.0,0.0,0.0
['anthony hopkins'],August,1996-08-08,0.0,0.0,0.0
['henry selick'],James and the Giant Peach,1996-04-12,0.7610858947368421,38000000.0,28921264.0
['james foley'],Fear,1996-04-12,0.0,0.0,0.0
['kelly makin'],Kids in the Hall: Brain Candy,1996-04-02,0.0,0.0,0.0
['paul mazursky'],Faithful,1996-04-03,0.7530692307692308,13000000.0,9789900.0
['emir kusturica'],Underground,1995-04-11,0.0,14000000.0,0.0
['bo widerberg'],All Things Fair,1995-03-08,0.0,0.0,0.0
['alan mehrez'],Bloodsport II,1996-03-01,inf,0.0,684351.0
['satyajit ray'],Pather Panchali,1955-08-26,inf,0.0,536364.0
['satyajit ray'],The World of Apu,1959-05-01,inf,0.0,16000.0
['jim mallon'],Mystery Science Theater 3000: The Movie,1996-04-19,0.0,0.0,0.0
[],Tarantella,1996-03-15,0.0,0.0,0.0
['joe pytka'],Space Jam,1996-11-15,3.1275,80000000.0,250200000.0
['roger vadim'],Barbarella,1968-10-10,0.2777777777777778,9000000.0,2500000.0
